form,doc,before,keyword,after,anchor
je,let004,hebt het goed hebt getroffen met,je,kosthuis Houd maar goeden moed als,let004:0.2.0.0.7
je,let004,heel prettigen dag gehad zoo als,je,denken kunt veel moois gezien Zooals,let004:0.2.0.0.11
je,let004,denken kunt veel moois gezien Zooals,je,weet is Oom pas naar Parijs,let004:0.2.0.0.11
je,let004,eens naar de museums geweest Weet,je,dat men te Amsterdam een groot,let004:0.2.0.0.11
je,let004,voortdurend op de hoogte van wat,je,alzoo ziet dat doet mij altijd,let004:0.2.0.0.14
je,let004,mij altijd pleizier Het album waarvan,je,mij den titel hebt opgegeven is,let004:0.2.0.0.14
je,let004,alleen lithogr naar Corot Ik bedank,je,echter voor de genomen moeite Ik,let004:0.2.0.0.14
je,let004,nog al lui met schrijven tegenwoordig,Je,moest haar eens verrassen met een,let004:0.2.0.0.16
je,let004,dat zou haar zooveel pleizier doen,Je,zult het wel druk hebben maar,let004:0.2.0.0.16
je,let004,ik kan Ik ben nieuwsgierig of,je,nog gelegenheid zult vinden om nog,let004:0.2.0.0.19
je,let004,te rijden Hierbij mijn portret als,je,naar huis schrijft zeg er dan,let004:0.2.0.0.19
je,let004,er dan echter niets van zooals,je,weet is het voor Pa’s verjaardag,let004:0.2.0.0.19
je,let004,het voor Pa’s verjaardag Ik feliciteer,je,daar al vast mee Mijne hartelijke,let004:0.2.0.0.19
je,let004,den H r Schmidt Eduard Steeds,je,liefh broer Vincent Je moet compliment,let004:0.2.0.0.24
je,let004,Eduard Steeds je liefh broer Vincent,Je,moet compliment hebben van allen bij,let004:0.2.0.0.29
je,let005,Waarde Theo Het wordt tijd dat,je,weer eens iets van mij hoort,let005:0.2.0.0.7
je,let005,verlangend om te hooren hoe het,je,gaat hoe of het met Oom,let005:0.2.0.0.7
je,let005,Hein is en hoop dus dat,je,mij als je tijd kunt vinden,let005:0.2.0.0.7
je,let005,hoop dus dat je mij als,je,tijd kunt vinden eens schrijven zult,let005:0.2.0.0.7
je,let005,tijd kunt vinden eens schrijven zult,Je,hebt zeker al gehoord dat ik,let005:0.2.0.0.9
je,let005,om L te zien zoo als,je,wel denken kunt maar toch spijt,let005:0.2.0.0.15
je,let005,Van Anna heb ik gehoord dat,je,je portret hebt laten maken als,let005:0.2.0.0.18
je,let005,Anna heb ik gehoord dat je,je,portret hebt laten maken als je,let005:0.2.0.0.18
je,let005,je portret hebt laten maken als,je,er nog een missen kunt recommandeer,let005:0.2.0.0.18
brief,let001,september Waarde Theo Dank voor je,brief,het deed mij genoegen dat je,let001:0.2.0.0.7
brief,let002,nieuws dat ik daar uit Pa’s,brief,las Van harte wensch ik er,let002:0.2.0.0.7
brief,let004,moeite Ik wacht binnen kort een,brief,van Anna die is nog al,let004:0.2.0.0.16
brief,let004,moest haar eens verrassen met een,brief,dat zou haar zooveel pleizier doen,let004:0.2.0.0.16
brief,let005,groeten Daar juist ontvang ik je,brief,dank er voor Ik ben zeer,let005:0.2.0.0.45
brief,let006,Eduard voor mij goeden dag Mijn,brief,heb je zeker reeds gekregen Adieu,let006:0.2.0.0.29
brief,let009,je dus niet langer op een,brief,laten wachten Van huis hoorde ik,let009:0.2.0.0.7
brief,let011,Juli Waarde Theo Dank voor je,brief,die mij veel genoegen deed Ik,let011:0.2.0.0.7
brief,let011,kwikking voor mij als ik een,brief,krijg Vincent Mijne groeten aan Mr,let011:0.2.0.0.25
brief,let012,verrassing voor mij toen ik Caroliens,brief,ontving Dank er voor Van harte,let012:0.2.0.0.7
brief,let012,Neem mij niet kwalijk dat mijn,brief,niet is zooals ik hem zou,let012:0.2.0.0.19
brief,let012,ik nieuwsgierig naar Ik heb een,brief,van Marinus gehad daaruit gezien dat,let012:0.2.0.0.26
brief,let012,Vincent Verblijd mij spoedig met een,brief,als ge tijd kunt vinden The,let012:0.2.0.0.36
brief,let013,daar gehad hebt Heb je mijn,brief,gekregen de lith van Weissenbruch die,let013:0.2.0.0.9
brief,let013,Prinsep Zoo even ontvang ik je,brief,Dat zal eene heele verandering voor,let013:0.2.0.0.29
brief,let014,en Willem Hartelijk dank voor je,brief,van heden morgen dat was eene,let014:0.2.0.0.7
brief,let014,ik eenigen tijd geleden ook een,brief,gehad dien reeds beantwoord gij zult,let014:0.2.0.0.13
brief,let014,zet zooals ik ze in dezen,brief,doe daardoor komt het dat wij,let014:0.2.0.0.19
brief,let014,dat men moet zorgen dat een,brief,leesbaar is à Dieu het beste,let014:0.2.0.0.27
brief,let016,voor Ulieden zijn zal Mijn laatsten,brief,hebt ge hoop ik ontvangen schrijf,let016:0.2.0.0.9
brief,let017,van den Hr Tersteeg Uit je,brief,zag ik dat je hart hebt,let017:0.2.0.0.9
brief,let019,Februari Waarde Theo Dank voor je,brief,t Boek heb ik nog niet,let019:0.2.0.0.7
brief,let019,het druk Bedank Willem voor zijn,brief,groet allen bij Roos Iterson Jan,let019:0.2.0.0.14
brief,let021,Londen Maart Waarde Theo In een,brief,van Pa en Moe kreeg ik,let021:0.2.0.0.7
brief,let021,dig dan ik Dank voor je,brief,van dezen morgen Zeer blij was,let021:0.2.0.0.9
brief,let022,Ik was blij met je laatsten,brief,Een paar dagen geleden heb ik,let022:0.2.0.0.9
brief,let023,Juni Waarde Theo Dank voor je,brief,Ik denk Donderdag of Zaturdag Juni,let023:0.2.0.0.7
brief,let023,bizonders Ik was blij uit je,brief,te zien dat je bij Haanebeek,let023:0.2.0.0.18
brief,let027,het is Gisteren kregen wij een,brief,met allerlei plannen of wij dit,let027:0.2.0.0.28
het,let001,Waarde Theo Dank voor je brief,het,deed mij genoegen dat je weer,let001:0.2.0.0.7
het,let001,je de eerste dagen ge mist,het,was mij vreemd je niet te,let001:0.2.0.0.7
het,let001,door toch nog al eens gewandeld,het,een en ander gezien Wat vreesselijk,let001:0.2.0.0.9
het,let001,gezien Wat vreesselijk weer je zult,het,wel benauwd hebben op je wandelingen,let001:0.2.0.0.11
het,let001,naar Ois ter wijk Gisteren is,het,hard draverij geweest ter gelegenheid van,let001:0.2.0.0.11
het,let001,de tentoonstelling maar de illumi natie,het,vuurwerk zijn uit gesteld om het,let001:0.2.0.0.11
het,let001,het vuurwerk zijn uit gesteld om,het,slechte weer het is dus maar,let001:0.2.0.0.11
het,let001,uit gesteld om het slechte weer,het,is dus maar goed dat je,let001:0.2.0.0.11
het,let001a,op scheen te hebben Voor wien,het,was weet ik niet maar hoop,let001a:0.2.0.0.12
het,let001a,er iets van hoor zal ik,het,U schrijven De verkooping was druk,let001a:0.2.0.0.14
het,let001a,naar ik hoor zijn er over,het,algemeen hooger prijzen besteed dan gewoonlijk,let001a:0.2.0.0.14
het,let002,zult er wel pleizier in krijgen,het,is zoo’n mooie zaak Het zal,let002:0.2.0.0.9
het,let002,krijgen het is zoo’n mooie zaak,Het,zal een heele verander ing voor,let002:0.2.0.0.11
het,let002,heele verander ing voor je zijn,Het,doet mij zooveel genoegen dat wij,let002:0.2.0.0.13
het,let002,genoegen dat wij nu beiden in,het,zelfde vak in de zelfde zaak,let002:0.2.0.0.13
het,let002,een heel pleizierige stad is maar,het,zal toch vreemd zijn in het,let002:0.2.0.0.18
het,let002,het zal toch vreemd zijn in,het,begin Schrijf mij in alle geval,let002:0.2.0.0.18
het,let002,moest je toch eens zeggen dat,het,mij zooveel genoegen deed Heb het,let002:0.2.0.0.22
het,let002,het mij zooveel genoegen deed Heb,het,goed geloof mij steeds je liefh,let002:0.2.0.0.24
het,let003,er zoo alles van hoe vreemd,het,in het begin zijn zal maar,let003:0.2.0.0.9
het,let003,alles van hoe vreemd het in,het,begin zijn zal maar houd maar,let003:0.2.0.0.9
het,let003,zal maar houd maar goeden moed,het,zal wel lukken Ge moet mij,let003:0.2.0.0.9
het,let003,mij eens spoedig schrij ven hoe,het,gaat hoe of je kosthuis bevalt,let003:0.2.0.0.9
het,let003,de hoogte zal brengen Wat waren,het,prettige dagen met Kerstmis ik denk,let003:0.2.0.0.14
het,let003,zullen U ook wel lang in,het,geheugen blijven daar het ook de,let003:0.2.0.0.14
het,let003,lang in het geheugen blijven daar,het,ook de laatste dagen waren waarop,let003:0.2.0.0.14
het,let003,wat je mooi vindt Ik heb,het,druk tegenwoordig in het begin van,let003:0.2.0.0.16
het,let003,Ik heb het druk tegenwoordig in,het,begin van het jaar Mijn nieuwe,let003:0.2.0.0.16
het,let003,druk tegenwoordig in het begin van,het,jaar Mijn nieuwe jaar is goed,let003:0.2.0.0.16
het,let003,je ook in deze zaak zijt,Het,is zoo’n prachtige zaak hoe langer,let003:0.2.0.0.19
het,let003,meer ambitie krijgt men er in,Het,begin is misschien wel moeielijker dan,let003:0.2.0.0.21
het,let003,Vraag eens aan Schmidt wat of,het,Album Corot lithographies par Emile Vernier,let003:0.2.0.0.23
het,let003,winkel naar gevraagd ik weet dat,het,te Brussel voorhanden is Ik zal,let003:0.2.0.0.23
het,let003,maken Ben je al eens naar,het,Palais Ducal geweest Doe dat vooral,let003:0.2.0.0.27
het,let003,als je gelegenheid hebt Hoe gaat,het,met Oom Hein ik heb zoo’n,let003:0.2.0.0.29
het,let003,hier laten je groeten hopen dat,het,je goed zal gaan Zeg Schmidt,let003:0.2.0.0.33
het,let004,hebt ik ben blij dat je,het,naar je zin hebt het goed,let004:0.2.0.0.7
het,let004,je het naar je zin hebt,het,goed hebt getroffen met je kosthuis,let004:0.2.0.0.7
het,let004,kosthuis Houd maar goeden moed als,het,soms eens moeielijk is dat komt,let004:0.2.0.0.7
het,let004,te recht en niemand kan in,het,begin doen wat hij wel zou,let004:0.2.0.0.7
het,let004,dat de zaken zoo goed gingen,Het,is wel treurig Verl Zondag ben,let004:0.2.0.0.9
het,let004,gebouw zal maken in plaats van,het,Trippenhuis dat vind ik best het,let004:0.2.0.0.11
het,let004,het Trippenhuis dat vind ik best,het,Trippenhuis is te klein vele schilderijen,let004:0.2.0.0.11
het,let004,naar Rotta ken ik heb zelfs,het,schilderij op de tentoonstelling te Brussel,let004:0.2.0.0.14
het,let004,ziet dat doet mij altijd pleizier,Het,album waarvan je mij den titel,let004:0.2.0.0.14
het,let004,mij den titel hebt opgegeven is,het,bedoelde niet dat zijn alleen lithogr,let004:0.2.0.0.14
het,let004,haar zooveel pleizier doen Je zult,het,wel druk hebben maar dat is,let004:0.2.0.0.16
het,let004,hebben maar dat is wel prettig,Het,is hier koud men rijdt al,let004:0.2.0.0.19
het,let004,koud men rijdt al schaatsen op,het,veldijs ik wandel zooveel als ik,let004:0.2.0.0.19
het,let004,niets van zooals je weet is,het,voor Pa’s verjaardag Ik feliciteer je,let004:0.2.0.0.19
het,let004,Haanebeek Tante Fie Roos adieu heb,het,goed The Hague Jan My dear,let004:0.2.0.0.29
het,let005,den Haag Maart Waarde Theo,Het,wordt tijd dat je weer eens,let005:0.2.0.0.7
het,let005,ook verlangend om te hooren hoe,het,je gaat hoe of het met,let005:0.2.0.0.7
het,let005,hoe het je gaat hoe of,het,met Oom Hein is en hoop,let005:0.2.0.0.7
het,let005,is zal ik niet weg kunnen,Het,zal te L een heel ander,let005:0.2.0.0.13
het,let005,wel denken kunt maar toch spijt,het,mij van hier te moeten gaan,let005:0.2.0.0.15
het,let005,van hier te moeten gaan Nu,het,bepaald is dat ik weg moet,let005:0.2.0.0.15
het,let005,zwaar op te nemen Ik vind,het,heerlijk voor het Engelsch ik kan,let005:0.2.0.0.15
het,let005,nemen Ik vind het heerlijk voor,het,Engelsch ik kan dat wel goed,let005:0.2.0.0.15
het,let005,kunt recommandeer ik mij Hoe gaat,het,met Oom Hein zeker wel niet,let005:0.2.0.0.20
deed,let001,Theo Dank voor je brief het,deed,mij genoegen dat je weer goed,let001:0.2.0.0.7
deed,let002,zeggen dat het mij zooveel genoegen,deed,Heb het goed geloof mij steeds,let002:0.2.0.0.22
deed,let009,niet meer met hen uitgaan Het,deed,mij genoegen van Pa te hooren,let009:0.2.0.0.21
deed,let010,den schat van haer kleuren stralengetoover,deed,stroomen t Klokje in den grijzen,let010:0.2.0.0.98
deed,let011,je brief die mij veel genoegen,deed,Ik ben blij dat het je,let011:0.2.0.0.7
deed,let011,den schat van haer kleuren straelengetoover,deed,stroomen t Klokje in den grijzen,let011:0.2.0.0.82
deed,let012,returns toe wenschen Zeer veel genoegen,deed,het mij te vernemen dat jelui,let012:0.2.0.0.21
deed,let012,het hem goed zal gaan Het,deed,mij genoegen hij mij schreef Een,let012:0.2.0.0.26
deed,let027,Nog al dun naar Theo t,deed,mij zoo aan Grootvaders brieven denken,let027:0.2.0.0.28
mij,let001,Dank voor je brief het deed,mij,genoegen dat je weer goed aangekomen,let001:0.2.0.0.7
mij,let001,eerste dagen ge mist het was,mij,vreemd je niet te vinden als,let001:0.2.0.0.7
mij,let001a,den Heer v Stockum ken hij,mij,beloofd heeft er naar te in,let001a:0.2.0.0.12
mij,let001a,de Jong te doen noem ik,mij,met de meeste achting Uw Dw,let001a:0.2.0.0.19
mij,let002,ing voor je zijn Het doet,mij,zooveel genoegen dat wij nu beiden,let002:0.2.0.0.13
mij,let002,vreemd zijn in het begin Schrijf,mij,in alle geval eens sp oedig,let002:0.2.0.0.20
mij,let002,je toch eens zeggen dat het,mij,zooveel genoegen deed Heb het goed,let002:0.2.0.0.22
mij,let002,genoegen deed Heb het goed geloof,mij,steeds je liefh broêr Vincent Ik,let002:0.2.0.0.24
mij,let003,het zal wel lukken Ge moet,mij,eens spoedig schrij ven hoe het,let003:0.2.0.0.9
mij,let003,laatste goed zal zijn Pa schreef,mij,dat gij goede vrienden met Schmidt,let003:0.2.0.0.11
mij,let003,waarop je t’huis waart Ge moet,mij,vooral schrijven wat je al zoo,let003:0.2.0.0.14
mij,let003,prachtig ik hoop nu geheel voor,mij,zel ven te kunnen zorgen Ik,let003:0.2.0.0.16
mij,let003,worden Groet hem Tante hartelijk voor,mij,Is Oom Cent nog te Brussel,let003:0.2.0.0.29
mij,let003,zal gaan Zeg Schmidt Eduard voor,mij,goeden dag en laat spoedig iets,let003:0.2.0.0.33
mij,let004,Jan Waarde Theo Goed dat je,mij,zoo spoedig geantwoord hebt ik ben,let004:0.2.0.0.7
mij,let004,ambitie had nog zooveel plannen vertelde,mij,dat de zaken zoo goed gingen,let004:0.2.0.0.9
mij,let004,die vind ik zeer mooi Schrijf,mij,eens of dat andere schilderij van,let004:0.2.0.0.14
mij,let004,de tentoonstelling te Brussel gezien Houdt,mij,vooral voortdurend op de hoogte van,let004:0.2.0.0.14
mij,let004,wat je alzoo ziet dat doet,mij,altijd pleizier Het album waarvan je,let004:0.2.0.0.14
mij,let004,altijd pleizier Het album waarvan je,mij,den titel hebt opgegeven is het,let004:0.2.0.0.14
mij,let005,dat je weer eens iets van,mij,hoort ik ben ook verlangend om,let005:0.2.0.0.7
mij,let005,is en hoop dus dat je,mij,als je tijd kunt vinden eens,let005:0.2.0.0.7
mij,let005,L een heel ander leven voor,mij,zijn daar ik waarschijnlijk alleen op,let005:0.2.0.0.13
mij,let005,denken kunt maar toch spijt het,mij,van hier te moeten gaan Nu,let005:0.2.0.0.15
mij,let005,nog een missen kunt recommandeer ik,mij,Hoe gaat het met Oom Hein,let005:0.2.0.0.18
mij,let005,veel pijn Groet hen hartelijk voor,mij,ik denk zoo dikwijls aan hen,let005:0.2.0.0.20
mij,let005,is een voornaam ding Je moet,mij,vooral meer schrijven wat je alzoo,let005:0.2.0.0.24
mij,let005,nu adieu heb het goed schrijf,mij,eens Zeg Oom Tante Schmidt Eduard,let005:0.2.0.0.34
mij,let005,Zeg Oom Tante Schmidt Eduard voor,mij,goeden dag Ik hoop maar op,let005:0.2.0.0.34
mij,let005,je het land eens krijgt zooals,mij,dat tegenwoordig nog al eens overkomt,let005:0.2.0.0.50
mij,let006,de H r Schmidt Eduard voor,mij,goeden dag Mijn brief heb je,let006:0.2.0.0.27
mij,let007,Haag Mei Waarde Theo Je moet,mij,niet kwalijk nemen kerel dat ik,let007:0.2.0.0.19
mij,let007,zijn zij al verhuisd Ge moet,mij,dat eens spoedig schrijven ik geef,let007:0.2.0.0.25
mij,let007,goed Groet Oom Tante hartelijk voor,mij,ook de H r Schmidt Eduard,let007:0.2.0.0.25
mij,let008,dan aan t station dat zal,mij,veel genoegen doen Voor ik het,let008:0.2.0.0.7
mij,let008,zien er nog een te krijgen,mij,te sturen Als het nu niet,let008:0.2.0.0.9
mij,let008,pen hoe lief allen hier voor,mij,zijn dat het mij spijt van,let008:0.2.0.0.13
mij,let008,hier voor mij zijn dat het,mij,spijt van zooveel vrienden te moeten,let008:0.2.0.0.13
mij,let008,kerel groet Oom Tante hartelijk voor,mij,tot ziens Vincent Informeer eens of,let008:0.2.0.0.16
mij,let009,zult wel verlangen om wat van,mij,te hooren en ik wil je,let009:0.2.0.0.7
mij,let009,twijfel daar ook niet aan Schrijf,mij,eens spoedig ik verlang daar zeer,let009:0.2.0.0.9
mij,let009,ik verlang daar zeer naar vertel,mij,eens hoe je nu je dag,let009:0.2.0.0.9
mij,let009,nu je dag doorbrengt c Schrijf,mij,ook vooral eens wat je al,let009:0.2.0.0.9
mij,let009,of lithographiën is uitgekomen Je moet,mij,daar maar goed van op de,let009:0.2.0.0.9
mij,let009,hier alleen magazijn is Het gaat,mij,de omstandig heden in aanmerking ge,let009:0.2.0.0.11
mij,let009,heb een kosthuis gekregen waar het,mij,voorloopig zeer goed bevalt Er zijn,let009:0.2.0.0.13
mij,let009,is prachtig veel grooter dan ik,mij,had voorgesteld Vooral de Place de,let009:0.2.0.0.15
mij,let009,meer met hen uitgaan Het deed,mij,genoegen van Pa te hooren dat,let009:0.2.0.0.21
mij,let009,gaat Wil hem Tante hartelijk van,mij,groeten het een en ander van,let009:0.2.0.0.21
mij,let009,groeten het een en ander van,mij,ver tellen Zeg ook de Hr,let009:0.2.0.0.21
mij,let009,ook de Hr Schmidt Eduard van,mij,goeden dag schrijf mij eens spoedig,let009:0.2.0.0.21
mij,let009,Eduard van mij goeden dag schrijf,mij,eens spoedig Adieu heb het goed,let009:0.2.0.0.21
mij,let010,oogenblikje disponibel hebt recomman deer ik,mij,zeer om iets van je te,let010:0.2.0.0.9
mij,let010,van je te hooren Het gaat,mij,hier goed ik zie veel nieuws,let010:0.2.0.0.11
mij,let010,getroffen met mijn kosthuis zoodat ik,mij,betrekkelijk al goed hier te huis,let010:0.2.0.0.11
mij,let010,ik nog een mooien tijd voor,mij,zelven heb die ik zeer aangenaam,let010:0.2.0.0.17
mij,let010,kent Onze Elisabeth schreef het voor,mij,over den laatsten avond dat ik,let010:0.2.0.0.33
mij,let010,attent van je zuster Marie om,mij,eene kennisgeving te sturen Ik ben,let010:0.2.0.0.38
mij,let010,Zou je zoo goed willen zijn,mij,bij gelegenheid eens een lijstje van,let010:0.2.0.0.40
mij,let010,zeg allen in de Poten voor,mij,goeden dag heb het allen goed,let010:0.2.0.0.42
genoegen,let001,voor je brief het deed mij,genoegen,dat je weer goed aangekomen zijt,let001:0.2.0.0.7
genoegen,let002,je zijn Het doet mij zooveel,genoegen,dat wij nu beiden in het,let002:0.2.0.0.13
genoegen,let002,eens zeggen dat het mij zooveel,genoegen,deed Heb het goed geloof mij,let002:0.2.0.0.22
genoegen,let008,t station dat zal mij veel,genoegen,doen Voor ik het vergeet gisteren,let008:0.2.0.0.7
genoegen,let009,met hen uitgaan Het deed mij,genoegen,van Pa te hooren dat het,let009:0.2.0.0.21
genoegen,let011,voor je brief die mij veel,genoegen,deed Ik ben blij dat het,let011:0.2.0.0.7
genoegen,let012,happy returns toe wenschen Zeer veel,genoegen,deed het mij te vernemen dat,let012:0.2.0.0.21
genoegen,let012,goed zal gaan Het deed mij,genoegen,hij mij schreef Een dag of,let012:0.2.0.0.26
dat,let001,je brief het deed mij genoegen,dat,je weer goed aangekomen zijt Ik,let001:0.2.0.0.7
dat,let001,weer het is dus maar goed,dat,je niet gebleven zijt om die,let001:0.2.0.0.11
dat,let001a,was weet ik niet maar hoop,dat,toch wel te weten te komen,let001a:0.2.0.0.12
dat,let002,den Haag December Waarde Theo,Dat,was een goed nieuws dat ik,let002:0.2.0.0.7
dat,let002,Theo Dat was een goed nieuws,dat,ik daar uit Pa’s brief las,let002:0.2.0.0.7
dat,let002,zijn Het doet mij zooveel genoegen,dat,wij nu beiden in het zelfde,let002:0.2.0.0.13
dat,let002,met elkaar correspondeeren Ik hoop zoo,dat,ik je nog zien zal voor,let002:0.2.0.0.16
dat,let002,veel te bepraten hebben Ik geloof,dat,Brussel wel een heel pleizierige stad,let002:0.2.0.0.18
dat,let002,ik moest je toch eens zeggen,dat,het mij zooveel genoegen deed Heb,let002:0.2.0.0.22
dat,let002,liefh broêr Vincent Ik beklaag je,dat,je iederen dag naar Oisterwijk moet,let002:0.2.0.0.32
